"Gene"	"CC02.17F1a"	"CC06.09F1a"	"CB21.03F1a"	"CC03.15F1a"	"CB05.15F1a"	"CC20.13F1a"	"CB07.01F1a"	"CB20.13F1a"
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_26"	7	0	2	5	248	0	9	1145
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_27"	1	0	0	2	2	0	1	9
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_28"	0	0	0	0	1	0	2	2
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_29"	12	1	1	14	125	0	9	437
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_30"	16	1	1	14	195	0	12	651
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_31"	0	0	0	1	6	0	1	20
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_32"	0	0	1	1	24	0	1	41
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_33"	0	0	0	1	17	0	1	51
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_34"	6	0	2	7	97	0	12	234
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_35"	10	0	4	11	235	0	9	487
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_36"	12	0	4	19	161	0	12	520
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_37"	4	0	1	4	52	0	2	140
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_38"	1	0	0	1	5	0	4	18
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_39"	2	0	0	1	18	0	1	39
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_40"	2	0	1	10	26	0	3	127
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_41"	3	0	1	8	17	0	3	41
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_42"	0	0	0	1	6	0	0	19
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_43"	3	0	0	5	5	0	1	7
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_44"	25	0	4	16	288	0	19	438
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_45"	1	0	0	2	16	0	2	22
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_46"	0	0	0	1	1	0	0	1
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_47"	69	0	13	43	104	0	28	169
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_48"	3	0	0	3	6	0	1	8
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_49"	4	0	0	2	18	0	1	37
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_50"	11	0	2	10	122	0	6	306
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_51"	19	0	3	39	260	0	18	562
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_52"	0	0	0	1	1	0	0	4
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_53"	6	0	2	5	182	0	7	497
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_54"	0	0	0	0	1	0	1	7
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_55"	3	0	1	6	97	0	6	97
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_56"	0	0	0	1	1	0	0	5
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_57"	1	0	0	2	7	0	1	20
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_58"	10	0	1	10	29	0	4	100
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_59"	2	0	0	3	11	0	2	36
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_60"	1	0	0	2	24	0	5	64
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_61"	1	0	1	2	63	0	4	85
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_62"	13	0	2	5	110	0	6	296
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_63"	0	0	0	0	1	0	0	2
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_64"	0	0	0	0	3	0	2	13
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_65"	0	0	0	0	2	0	0	9
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_66"	35	0	4	19	61	0	9	207
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_67"	2	0	0	2	7	0	2	22
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_68"	0	0	0	0	5	0	0	64
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_69"	0	0	8	1	84	0	5	2337
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_70"	5	0	1	4	133	0	4	442
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_71"	9	0	1	13	70	0	2	200
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_72"	2	0	1	2	36	0	5	59
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_73"	0	0	3	0	14	0	4	368
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_74"	0	0	4	1	23	0	5	540
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_75"	27	1	5	23	398	0	18	816
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_76"	4	1	1	4	68	0	2	161
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_77"	1	0	1	5	111	0	3	312
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_78"	4	0	1	6	103	0	5	224
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_79"	1	0	1	2	9	0	1	27
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_80"	2	0	0	0	1	0	1	3
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_81"	9	0	1	8	185	0	7	722
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_82"	6	0	3	5	61	0	6	153
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_83"	0	0	0	1	17	0	1	29
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_84"	10	0	1	9	147	0	5	524
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_85"	1	0	0	0	2	0	2	25
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_86"	2	0	0	2	25	0	3	49
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_87"	4	0	1	5	116	0	6	168
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_88"	1	0	1	2	45	0	2	56
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_89"	14	1	5	10	261	0	12	392
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_90"	11	0	2	15	269	0	7	293
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_91"	23	0	7	17	820	0	21	1645
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_92"	2	0	0	3	46	0	3	65
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_93"	18	2	2	18	275	0	12	331
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_94"	6	2	1	8	124	0	5	186
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_95"	8	0	1	9	333	0	10	445
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_96"	5	0	1	2	53	0	5	175
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_97"	15	0	2	16	211	0	6	332
"ERR4836908_bin.60_NODE_97_length_118091_cov_318.651318_98"	1	0	0	2	7	0	1	35
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_1"	6	0	1	9	59	0	8	155
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_2"	3	0	1	2	81	0	4	119
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_3"	11	0	2	21	110	0	8	257
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_4"	6	0	1	1	93	0	8	258
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_5"	3	0	1	7	76	0	5	154
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_6"	1	0	0	3	11	0	2	43
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_7"	6	0	3	13	210	0	10	366
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_8"	3	0	0	4	30	0	2	52
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_9"	65	0	1	104	46	0	9	272
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_10"	1	0	0	2	8	0	2	20
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_11"	1	0	0	3	8	0	3	25
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_12"	9	0	0	7	44	0	4	179
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_13"	4	0	0	5	34	0	2	50
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_14"	7	2	0	6	48	0	1	169
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_15"	3	0	1	4	99	0	5	188
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_16"	2	1	0	3	31	0	3	53
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_17"	0	0	0	1	29	0	1	57
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_18"	1	0	0	2	19	0	1	48
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_19"	0	0	0	0	4	0	1	60
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_20"	5	0	1	9	91	0	4	243
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_21"	8	0	1	6	106	0	6	380
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_22"	0	0	0	0	0	0	1	0
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_23"	0	0	0	1	0	0	6	5
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_24"	0	0	0	0	0	0	1	4
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_25"	0	0	0	1	0	0	3	3
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_26"	0	0	0	1	0	0	3	4
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_27"	0	0	0	0	0	0	4	12
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_28"	1	0	0	1	1	0	4	8
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_29"	0	0	0	0	1	0	1	7
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_30"	0	0	1	1	19	0	2	500
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_31"	8	0	2	11	94	0	10	305
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_32"	0	0	0	0	4	0	1	6
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_33"	2	0	0	1	3	0	1	4
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_34"	5	0	0	1	3	0	0	30
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_35"	4	0	2	7	77	0	6	260
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_36"	0	0	0	1	5	0	2	18
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_37"	9	0	1	7	67	0	6	175
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_38"	2	0	0	1	19	0	2	34
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_39"	2	0	1	2	26	0	2	25
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_40"	9	0	1	14	72	0	7	118
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_41"	1	0	0	2	13	0	4	23
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_42"	1	0	0	1	22	0	2	37
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_43"	0	0	0	0	0	0	0	0
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_44"	0	0	0	0	4	0	1	6
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_45"	12	0	2	17	227	0	9	1117
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_46"	1	0	0	2	91	0	1	128
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_47"	1	0	0	1	17	0	1	46
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_48"	3	0	1	2	43	0	2	118
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_49"	1	0	0	2	31	0	3	36
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_50"	6	0	1	3	94	0	9	189
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_51"	1	0	0	1	24	0	4	42
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_52"	10	0	1	5	113	0	9	263
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_53"	1	0	0	1	55	0	4	100
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_54"	1	0	0	1	15	0	1	35
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_55"	1	0	0	0	9	0	2	10
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_56"	1	0	0	2	38	0	5	44
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_57"	7	0	0	5	59	0	6	62
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_58"	2	0	0	2	25	0	3	24
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_59"	0	0	0	1	8	0	3	8
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_60"	1	0	0	1	22	0	1	11
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_61"	3	0	1	4	99	0	3	94
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_62"	0	0	0	0	3	0	1	11
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_63"	0	0	0	0	3	0	1	5
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_64"	0	0	1	0	9	0	1	38
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_65"	0	0	0	0	5	0	4	11
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_66"	0	0	0	0	2	0	1	2
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_67"	1	0	1	0	19	0	6	46
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_68"	0	0	0	0	0	0	0	0
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_69"	0	0	0	1	2	0	1	6
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_70"	2	0	0	1	9	0	4	16
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_71"	1	0	0	0	10	0	5	22
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_72"	0	0	1	0	2	0	2	4
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_73"	0	0	0	0	0	0	1	1
"ERR4836908_bin.60_NODE_116_length_107433_cov_364.832973_74"	0	0	0	0	7	0	4	7
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_1"	0	0	0	0	1	0	0	5
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_2"	0	0	0	0	1	0	0	0
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_3"	0	0	0	0	331	0	6	172
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_4"	3	0	2	5	22	0	4	70
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_5"	1	0	0	2	23	0	1	51
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_6"	8	0	1	8	135	0	6	435
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_7"	1	0	1	2	26	0	2	73
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_8"	7	0	1	8	210	0	9	606
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_9"	3	0	0	2	16	0	2	60
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_10"	1	0	0	0	5	0	1	15
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_11"	5	0	1	5	37	0	3	111
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_12"	8	0	2	8	62	0	4	168
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_13"	0	0	0	0	0	0	0	1
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_14"	0	0	0	0	3	0	1	12
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_15"	1	0	0	0	3	0	1	3
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_16"	0	0	0	0	2	0	0	4
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_17"	0	0	5	2	35	0	5	695
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_18"	2	0	0	2	17	0	2	70
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_19"	2	0	1	2	13	0	2	72
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_20"	3	0	1	2	27	0	1	99
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_21"	1	0	1	3	81	0	3	180
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_22"	8	0	2	10	168	0	11	333
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_23"	1	0	0	2	31	0	3	58
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_24"	1	0	0	1	31	0	1	38
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_25"	1	0	1	3	108	0	5	194
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_26"	5	0	1	5	239	0	11	615
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_27"	4	0	1	8	63	0	6	127
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_28"	1	0	0	1	6	0	1	14
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_29"	6	0	1	8	50	0	3	132
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_30"	3	0	1	7	75	0	5	159
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_31"	1	0	0	6	59	0	4	96
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_32"	3	0	2	4	31	0	2	49
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_33"	4	0	1	11	91	0	3	100
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_34"	0	0	0	1	10	0	2	13
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_35"	1	0	1	0	7	0	1	18
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_36"	0	0	0	1	4	0	1	8
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_37"	0	0	0	1	30	0	1	50
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_38"	6	0	2	9	107	0	8	263
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_39"	14	0	1	7	155	0	5	568
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_40"	3	0	1	3	77	0	5	187
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_41"	31	1	7	42	776	0	25	764
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_42"	34	0	5	44	681	0	21	832
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_43"	4	0	2	8	193	0	6	192
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_44"	47	2	7	44	928	0	33	1325
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_45"	21	0	4	17	495	0	14	646
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_46"	10	0	2	14	325	0	15	402
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_47"	13	1	2	38	286	0	12	282
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_48"	9	0	1	17	224	0	5	259
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_49"	4	0	0	7	41	0	2	38
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_50"	0	0	0	0	1	0	0	0
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_51"	0	0	0	1	257	0	5	148
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_52"	4	0	1	7	99	0	3	75
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_53"	3	0	0	2	164	0	7	519
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_54"	12	0	1	12	313	0	9	372
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_55"	14	0	3	15	969	0	17	1568
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_56"	0	0	0	0	10	0	1	14
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_57"	1	0	0	1	3	0	0	20
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_58"	4	0	0	4	30	0	2	52
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_59"	5	0	1	4	26	0	2	79
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_60"	5	0	1	2	70	0	3	177
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_61"	3	0	1	2	28	0	2	70
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_62"	0	0	0	1	5	0	2	35
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_63"	3	0	1	4	71	0	5	147
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_64"	0	0	0	2	17	0	1	42
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_65"	4	0	0	2	23	0	3	56
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_66"	4	0	1	4	73	0	3	218
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_67"	5	0	1	6	53	0	5	133
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_68"	2	0	0	3	36	0	3	123
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_69"	13	0	3	12	90	0	6	190
"ERR4836908_bin.60_NODE_173_length_87892_cov_335.168528_70"	2	0	0	1	6	0	1	26
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_1"	0	0	0	0	2	0	0	2
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_2"	0	0	0	1	0	0	0	1
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_3"	8	9	1	1	0	3	1	5
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_4"	3	0	0	0	0	3	1	1
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_5"	1	1	1	1	1	3	2	3
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_6"	1	0	0	0	0	0	1	1
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_7"	3	9	0	2	0	6	3	14
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_8"	4	1	0	0	0	0	0	2
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_9"	69	10	0	57	12	24	1	9
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_10"	4	4	0	3	1	2	1	4
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_11"	0	0	0	0	0	0	0	3
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_12"	0	5	0	1	37	1	1	57
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_13"	0	0	0	0	0	0	0	0
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_14"	0	0	0	2	4	0	1	58
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_15"	0	0	0	0	1	0	0	6
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_16"	6	0	1	5	72	0	5	259
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_17"	1	0	0	1	1	0	2	5
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_18"	0	0	0	0	1	0	1	3
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_19"	1	0	1	1	31	0	1	97
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_20"	0	0	0	0	0	0	0	2
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_21"	0	0	0	0	10	0	3	47
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_22"	0	0	0	0	3	0	0	56
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_23"	2	0	1	1	11	0	4	111
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_24"	2	0	1	2	28	0	2	74
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_25"	9	0	2	6	37	0	4	113
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_26"	1	0	0	1	10	0	0	34
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_27"	4	0	1	3	100	0	4	303
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_28"	7	0	1	6	190	0	7	450
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_29"	0	0	18	4	60	0	20	4274
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_30"	0	0	0	0	2	0	1	6
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_31"	1	0	1	2	20	0	2	52
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_32"	1	0	0	0	13	0	1	33
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_33"	0	0	0	1	5	0	2	7
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_34"	16	0	5	10	292	0	8	480
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_35"	2	0	1	6	66	0	2	41
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_36"	13	0	1	5	8	0	2	63
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_37"	18	1	2	14	130	0	6	271
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_38"	1	0	0	0	27	0	1	35
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_39"	2	0	1	3	194	0	4	177
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_40"	0	0	0	0	1	0	0	0
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_41"	18	0	2	22	378	0	17	445
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_42"	0	0	0	0	4	0	1	3
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_43"	4	0	1	3	72	0	4	250
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_44"	0	0	0	1	13	0	1	28
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_45"	1	0	0	1	10	0	2	36
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_46"	1	0	0	1	5	0	1	18
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_47"	4	0	1	5	26	0	7	94
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_48"	6	0	1	12	57	0	5	293
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_49"	1	0	30	5	99	0	19	5257
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_50"	1	0	8	2	28	0	6	1204
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_51"	0	0	5	2	72	0	17	2920
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_52"	1	0	12	3	78	0	16	3996
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_53"	1	0	1	1	23	0	4	54
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_54"	1	0	0	2	8	0	3	49
"ERR4836908_bin.60_NODE_197_length_82802_cov_355.270245_55"	5	0	5	9	135	0	10	502
